learner,csl_variant,split_seed,model_seed,level,negative_retention,precision_expected,precision_observed,abs_error
logistic_regression,unweighted,456,42,natural,1.0,0.014126464205318991,0.0141264642053189,9.020562075079397e-17
logistic_regression,unweighted,456,42,prev_0.2581pct,0.5,0.02785937396158703,0.02786485872483533,5.484763248301411e-06
logistic_regression,unweighted,456,42,prev_1.2765pct,0.0999997901720798,0.1253305975195926,0.12537526730924495,4.46697896523407e-05
logistic_regression,unweighted,456,42,prev_10pct,0.0116328598916028,0.5519229581561088,0.551872727483693,5.023067241582968e-05
logistic_regression,unweighted,456,42,prev_11.32pct,0.0100003986730482,0.5889562304449515,0.5889860645963038,2.983415135227041e-05
logistic_regression,unweighted,456,42,prev_1pct,0.1279614588076318,0.10070171089437992,0.10075581186536713,5.4100970987208674e-05
logistic_regression,unweighted,456,42,prev_50pct,0.0012925399879558,0.9172584862787783,0.9178373345494105,0.0005788482706322595
logistic_regression,unweighted,789,42,natural,1.0,0.013742305740275627,0.0137423057402756,2.7755575615628914e-17
logistic_regression,unweighted,789,42,prev_0.2581pct,0.5,0.027112029679456733,0.027102454737136933,9.574942319800356e-06
logistic_regression,unweighted,789,42,prev_1.2765pct,0.0999997901720798,0.12229746775247406,0.1222088069871218,8.866076535225809e-05
logistic_regression,unweighted,789,42,prev_10pct,0.0116328598916028,0.5449986291583052,0.5441727781851818,0.0008258509731233765
logistic_regression,unweighted,789,42,prev_11.32pct,0.0100003986730482,0.5821709439765219,0.5813143002200255,0.0008566437564964113
logistic_regression,unweighted,789,42,prev_1pct,0.1279614588076318,0.09819770865282305,0.09817637801708992,2.1330635733132763e-05
logistic_regression,unweighted,789,42,prev_50pct,0.0012925399879558,0.9151115108598664,0.9145954323375848,0.0005160785222816378
logistic_regression,weighted,42,42,natural,1.0,0.018729627028292544,0.0187296270282925,4.5102810375396984e-17
logistic_regression,weighted,42,42,prev_0.2581pct,0.5,0.03677055527074089,0.03676407296229356,6.4823084473322745e-06
logistic_regression,weighted,42,42,prev_1.2765pct,0.0999997901720798,0.16027892065466,0.16045112431695707,0.0001722036622970602
logistic_regression,weighted,42,42,prev_10pct,0.0116328598916028,0.6213259484747057,0.6222635598598767,0.0009376113851710111
logistic_regression,weighted,42,42,prev_11.32pct,0.0100003986730482,0.6561962468707794,0.6569754784902908,0.0007792316195114335
logistic_regression,weighted,42,42,prev_1pct,0.1279614588076318,0.1298014685556585,0.12983537566671463,3.3907111056136197e-05
logistic_regression,weighted,42,42,prev_50pct,0.0012925399879558,0.9365769654165202,0.9365729446878536,4.020728666676021e-06
logistic_regression,weighted,123,42,natural,1.0,0.015704213041198064,0.015704213041198,6.245004513516506e-17
logistic_regression,weighted,123,42,prev_0.2581pct,0.5,0.030922807722096324,0.03093078869747479,7.980975378466676e-06
logistic_regression,weighted,123,42,prev_1.2765pct,0.0999997901720798,0.137595020896626,0.13785531614332341,0.0002602952466974062
logistic_regression,weighted,123,42,prev_10pct,0.0116328598916028,0.5783305824465999,0.5795820062468876,0.0012514238002877542
logistic_regression,weighted,123,42,prev_11.32pct,0.0100003986730482,0.6147049267539089,0.6158804910521332,0.0011755642982242964
logistic_regression,weighted,123,42,prev_1pct,0.1279614588076318,0.11086150787963253,0.11102191956001682,0.00016041168038428977
logistic_regression,weighted,123,42,prev_50pct,0.0012925399879558,0.92505845969214,0.9251760326433951,0.00011757295125514045
logistic_regression,weighted,456,42,natural,1.0,0.015548036150254851,0.0155480361502548,5.204170427930421e-17
logistic_regression,weighted,456,42,prev_0.2581pct,0.5,0.030619991564740615,0.030611629357578853,8.36220716176131e-06
logistic_regression,weighted,456,42,prev_1.2765pct,0.0999997901720798,0.13639462605707747,0.1362731937540046,0.000121432303072877
logistic_regression,weighted,456,42,prev_10pct,0.0116328598916028,0.5758525953669643,0.5752838952771112,0.0005687000898531025
logistic_regression,weighted,456,42,prev_11.32pct,0.0100003986730482,0.6122973980448209,0.6117317685554835,0.0005656294893373603
logistic_regression,weighted,456,42,prev_1pct,0.1279614588076318,0.10986462782738075,0.10980814547664255,5.648235073819896e-05
logistic_regression,weighted,456,42,prev_50pct,0.0012925399879558,0.9243515313639287,0.9239453672403414,0.0004061641235872937
logistic_regression,weighted,789,42,natural,1.0,0.01508976759555017,0.0150897675955501,7.112366251504909e-17
logistic_regression,weighted,789,42,prev_0.2581pct,0.5,0.029730902777777776,0.029735104076263886,4.201298486109645e-06
logistic_regression,weighted,789,42,prev_1.2765pct,0.0999997901720798,0.13285516803109235,0.1329962902506314,0.00014112221953904713
logistic_regression,weighted,789,42,prev_10pct,0.0116328598916028,0.5684151221538117,0.5682913772498099,0.00012374490400179905
logistic_regression,weighted,789,42,prev_11.32pct,0.0100003986730482,0.6050606969274324,0.6051272339605878,6.65370331554005e-05
logistic_regression,weighted,789,42,prev_1pct,0.1279614588076318,0.1069283845050002,0.1070630944650026,0.00013470996000240765
logistic_regression,weighted,789,42,prev_50pct,0.0012925399879558,0.922199404069523,0.9230752229294058,0.0008758188598827488
random_forest,unweighted,42,42,natural,1.0,0.0497435664684791,0.0497435664684791,0.0
random_forest,unweighted,42,42,prev_0.2581pct,0.5,0.09477279605689827,0.0948424818884081,6.96858315098331e-05
random_forest,unweighted,42,42,prev_1.2765pct,0.0999997901720798,0.3436064550022246,0.3442879903143316,0.0006815353121070178
random_forest,unweighted,42,42,prev_10pct,0.0116328598916028,0.8181808213833288,0.8196394665497577,0.0014586451664289068
random_forest,unweighted,42,42,prev_11.32pct,0.0100003986730482,0.8396033245871011,0.8408420884438125,0.0012387638567114
random_forest,unweighted,42,42,prev_1pct,0.1279614588076318,0.2903212000685763,0.2905404785609933,0.0002192784924169855
random_forest,unweighted,42,42,prev_50pct,0.0012925399879558,0.9759034568856592,0.9759349850393622,3.152815370299766e-05
random_forest,unweighted,42,123,natural,1.0,0.04163387670976204,0.041633876709762,4.163336342344337e-17
random_forest,unweighted,42,123,prev_0.2581pct,0.5,0.07993955964887034,0.07999981148139772,6.025183252737765e-05
random_forest,unweighted,42,123,prev_1.2765pct,0.0999997901720798,0.3028572743360324,0.3029500383494458,9.276401341340446e-05
random_forest,unweighted,42,123,prev_10pct,0.0116328598916028,0.7887830876706067,0.7890702143302358,0.0002871266596291555
random_forest,unweighted,42,123,prev_11.32pct,0.0100003986730482,0.8128771472096369,0.8129713806313629,9.423342172598659e-05
random_forest,unweighted,42,123,prev_1pct,0.1279614588076318,0.25345122852313073,0.2535908938138855,0.00013966529075476464
random_forest,unweighted,42,123,prev_50pct,0.0012925399879558,0.971106803794677,0.9715547756209862,0.0004479718263092902
random_forest,unweighted,42,456,natural,1.0,0.045209287115761936,0.0452092871157619,3.469446951953614e-17
random_forest,unweighted,42,456,prev_0.2581pct,0.5,0.0865076261243645,0.08654134189723704,3.3715772872547345e-05
random_forest,unweighted,42,456,prev_1.2765pct,0.0999997901720798,0.3213439406584485,0.32192639607223034,0.0005824554137818239
random_forest,unweighted,42,456,prev_10pct,0.0116328598916028,0.8027754013690559,0.8036453249473068,0.0008699235782508863
random_forest,unweighted,42,456,prev_11.32pct,0.0100003986730482,0.8256261750696151,0.826623579003808,0.0009974039341928975
random_forest,unweighted,42,456,prev_1pct,0.1279614588076318,0.2700904989246317,0.27066105113911115,0.0005705522144794362
random_forest,unweighted,42,456,prev_50pct,0.0012925399879558,0.973427755475638,0.9731742934968259,0.0002534619788120418
random_forest,unweighted,42,789,natural,1.0,0.03756865123487988,0.0375686512348798,8.326672684688674e-17
random_forest,unweighted,42,789,prev_0.2581pct,0.5,0.07241670455283497,0.07235346377991259,6.324077292238495e-05
random_forest,unweighted,42,789,prev_1.2765pct,0.0999997901720798,0.28075783923277625,0.2804202977346088,0.0003375414981674485
random_forest,unweighted,42,789,prev_10pct,0.0116328598916028,0.7704101638446437,0.7691006923356405,0.0013094715090031794
random_forest,unweighted,42,789,prev_11.32pct,0.0100003986730482,0.7960581839235262,0.794802051860173,0.001256132063353177
random_forest,unweighted,42,789,prev_1pct,0.1279614588076318,0.23374815583860925,0.2335829638029047,0.00016519203570455887
random_forest,unweighted,42,789,prev_50pct,0.0012925399879558,0.9679490688421564,0.9674006800503804,0.0005483887917759889
random_forest,unweighted,123,42,natural,1.0,0.025327299885774538,0.0253272998857745,3.8163916471489756e-17
random_forest,unweighted,123,42,prev_0.2581pct,0.5,0.04940334640186816,0.04938635815235201,1.698824951614636e-05
random_forest,unweighted,123,42,prev_1.2765pct,0.0999997901720798,0.20625783444251208,0.20616882885583895,8.900558667312986e-05
random_forest,unweighted,123,42,prev_10pct,0.0116328598916028,0.6907659401385591,0.6898548764419082,0.0009110636966508379
random_forest,unweighted,123,42,prev_11.32pct,0.0100003986730482,0.7221018383825318,0.721277732807919,0.0008241055746128767
random_forest,unweighted,123,42,prev_1pct,0.1279614588076318,0.16879483109798707,0.1688694125455101,7.458144752303664e-05
random_forest,unweighted,123,42,prev_50pct,0.0012925399879558,0.9526159948819233,0.9528713355211244,0.00025534063920107375
random_forest,unweighted,123,123,natural,1.0,0.030282174810736407,0.0302821748107364,6.938893903907228e-18
random_forest,unweighted,123,123,prev_0.2581pct,0.5,0.058784235136940546,0.058806997238125346,2.276210118479921e-05
random_forest,unweighted,123,123,prev_1.2765pct,0.0999997901720798,0.2379668488605374,0.238144571392549,0.00017772253201159272
random_forest,unweighted,123,123,prev_10pct,0.0116328598916028,0.7285890095778282,0.7283487072008739,0.00024030237695438217
random_forest,unweighted,123,123,prev_11.32pct,0.0100003986730482,0.7574380190066359,0.7568534203618824,0.0005845986447534646
random_forest,unweighted,123,123,prev_1pct,0.1279614588076318,0.1961678648091857,0.19638578494498257,0.00021792013579688407
random_forest,unweighted,123,123,prev_50pct,0.0012925399879558,0.9602544392885879,0.9587728196693192,0.001481619619268737
random_forest,unweighted,123,456,natural,1.0,0.03251777200445371,0.0325177720044537,6.938893903907228e-18
random_forest,unweighted,123,456,prev_0.2581pct,0.5,0.06298733617209534,0.06296589220322119,2.144396887415745e-05
random_forest,unweighted,123,456,prev_1.2765pct,0.0999997901720798,0.25155744262921664,0.2516159317067937,5.8489077577050796e-05
random_forest,unweighted,123,456,prev_10pct,0.0116328598916028,0.7428837302088701,0.7440011951237971,0.0011174649149270355
random_forest,unweighted,123,456,prev_11.32pct,0.0100003986730482,0.7706915228425364,0.7718754621258858,0.0011839392833493667
random_forest,unweighted,123,456,prev_1pct,0.1279614588076318,0.2080229306391902,0.20794631957663248,7.661106255771322e-05
random_forest,unweighted,123,456,prev_50pct,0.0012925399879558,0.9629679269178664,0.9625408680158881,0.00042705890197825003
random_forest,unweighted,123,789,natural,1.0,0.03109442585489268,0.0310944258548926,7.979727989493313e-17
random_forest,unweighted,123,789,prev_0.2581pct,0.5,0.06031343992401456,0.06035062646460467,3.718654059010895e-05
random_forest,unweighted,123,789,prev_1.2765pct,0.0999997901720798,0.24295409081581706,0.2426165369137591,0.0003375539020579743
random_forest,unweighted,123,789,prev_10pct,0.0116328598916028,0.7339551160966098,0.7344001832836736,0.0004450671870638301
random_forest,unweighted,123,789,prev_11.32pct,0.0100003986730482,0.762419737917199,0.762795536399316,0.00037579848211699574
random_forest,unweighted,123,789,prev_1pct,0.1279614588076318,0.20050959550914446,0.20025805928417068,0.00025153622497378625
random_forest,unweighted,123,789,prev_50pct,0.0012925399879558,0.9612836458335016,0.9614981467077038,0.00021450087420227248
random_forest,unweighted,456,42,natural,1.0,0.029449754585378456,0.0294497545853784,5.551115123125783e-17
random_forest,unweighted,456,42,prev_0.2581pct,0.5,0.057214554579673775,0.05723114124276551,1.658666309173329e-05
random_forest,unweighted,456,42,prev_1.2765pct,0.0999997901720798,0.2327959638932574,0.23332843161390454,0.000532467720647134
random_forest,unweighted,456,42,prev_10pct,0.0116328598916028,0.7228702303044273,0.7241341525488117,0.00126392224438443
random_forest,unweighted,456,42,prev_11.32pct,0.0100003986730482,0.7521202973095341,0.7531376955776793,0.0010173982681451754
random_forest,unweighted,456,42,prev_1pct,0.1279614588076318,0.19167678830762666,0.19185709297140136,0.00018030466377469412
random_forest,unweighted,456,42,prev_50pct,0.0012925399879558,0.9591432509671829,0.9595184165626763,0.00037516559549344297
random_forest,unweighted,456,123,natural,1.0,0.026402410755679184,0.0264024107556791,8.326672684688674e-17
random_forest,unweighted,456,123,prev_0.2581pct,0.5,0.051446509632105515,0.05141128284710459,3.522678500092469e-05
random_forest,unweighted,456,123,prev_1.2765pct,0.0999997901720798,0.21333218709011378,0.2131658265472549,0.00016636054285887325
random_forest,unweighted,456,123,prev_10pct,0.0116328598916028,0.6998069394150142,0.7009335495130226,0.001126610098008407
random_forest,unweighted,456,123,prev_11.32pct,0.0100003986730482,0.7305840030624398,0.73147398199992,0.0008899789374802181
random_forest,unweighted,456,123,prev_1pct,0.1279614588076318,0.1748673348788358,0.1747016582167119,0.00016567666212388699
random_forest,unweighted,456,123,prev_50pct,0.0012925399879558,0.9545055566582223,0.9554257169636311,0.000920160305408757
random_forest,unweighted,456,456,natural,1.0,0.025419013065639817,0.0254190130656398,1.734723475976807e-17
random_forest,unweighted,456,456,prev_0.2581pct,0.5,0.049577807202240115,0.04956952874247726,8.27845976285324e-06
random_forest,unweighted,456,456,prev_1.2765pct,0.0999997901720798,0.20686566443983742,0.20720302865752496,0.0003373642176875413
random_forest,unweighted,456,456,prev_10pct,0.0116328598916028,0.6915575841593075,0.6912715548418537,0.00028602931745380644
random_forest,unweighted,456,456,prev_11.32pct,0.0100003986730482,0.7228454486707948,0.7227955748478203,4.987382297449994e-05
random_forest,unweighted,456,456,prev_1pct,0.1279614588076318,0.16931580985189246,0.16943706804930295,0.00012125819741048982
random_forest,unweighted,456,456,prev_50pct,0.0012925399879558,0.9527831193683916,0.9521082611256995,0.000674858242692089
random_forest,unweighted,456,789,natural,1.0,0.02831713198916043,0.0283171319891604,3.122502256758253e-17
random_forest,unweighted,456,789,prev_0.2581pct,0.5,0.05507470625211547,0.05509326915827839,1.856290616292222e-05
random_forest,unweighted,456,789,prev_1.2765pct,0.0999997901720798,0.22566110287026894,0.2260532917522208,0.0003921888819518604
random_forest,unweighted,456,789,prev_10pct,0.0116328598916028,0.7147076113953369,0.716236552689181,0.001528941293844066
random_forest,unweighted,456,789,prev_11.32pct,0.0100003986730482,0.744514719949231,0.7463743392184058,0.0018596192691747726
random_forest,unweighted,456,789,prev_1pct,0.1279614588076318,0.18549746440194337,0.18573170992232846,0.00023424552038509017
random_forest,unweighted,456,789,prev_50pct,0.0012925399879558,0.9575309928222248,0.9577246034403594,0.00019361061813460978
random_forest,unweighted,789,42,natural,1.0,0.02856576076175362,0.0285657607617536,2.0816681711721685e-17
random_forest,unweighted,789,42,prev_0.2581pct,0.5,0.05554484088717454,0.05553996329609984,4.8775910747034246e-06
random_forest,unweighted,789,42,prev_1.2765pct,0.0999997901720798,0.2272372313278594,0.2269995649972061,0.00023766633065328002
random_forest,unweighted,789,42,prev_10pct,0.0116328598916028,0.7165387064351998,0.7163436179212783,0.00019508851392147086
random_forest,unweighted,789,42,prev_11.32pct,0.0100003986730482,0.7462224343084986,0.7458615349058928,0.00036089940260575215
random_forest,unweighted,789,42,prev_1pct,0.1279614588076318,0.18686076494813394,0.18672767274605667,0.0001330922020772729
random_forest,unweighted,789,42,prev_50pct,0.0012925399879558,0.9578953868376502,0.9573080391465137,0.0005873476911364417
random_forest,unweighted,789,123,natural,1.0,0.029207056262812888,0.0292070562628128,8.673617379884035e-17
random_forest,unweighted,789,123,prev_0.2581pct,0.5,0.05675642444362474,0.056726574051668116,2.985039195662481e-05
random_forest,unweighted,789,123,prev_1.2765pct,0.0999997901720798,0.23127680249337065,0.23119131117964592,8.549131372473373e-05
random_forest,unweighted,789,123,prev_10pct,0.0116328598916028,0.7211591308565468,0.722194942282621,0.001035811426074229
random_forest,unweighted,789,123,prev_11.32pct,0.0100003986730482,0.7505274706240292,0.7514545235500643,0.0009270529260350102
random_forest,unweighted,789,123,prev_1pct,0.1279614588076318,0.19035938030842858,0.19009566433599803,0.00026371597243055045
random_forest,unweighted,789,123,prev_50pct,0.0012925399879558,0.9588078561444502,0.9583312915834429,0.0004765645610073088
random_forest,unweighted,789,456,natural,1.0,0.02637769200904378,0.0263776920090437,7.979727989493313e-17
random_forest,unweighted,789,456,prev_0.2581pct,0.5,0.051399581683058165,0.05138596602652126,1.3615656536902776e-05
random_forest,unweighted,789,456,prev_1.2765pct,0.0999997901720798,0.21317077754502234,0.21294111906869514,0.0002296584763271936
random_forest,unweighted,789,456,prev_10pct,0.0116328598916028,0.6996047941426993,0.6995313742879802,7.341985471909229e-05
random_forest,unweighted,789,456,prev_11.32pct,0.0100003986730482,0.7303945982127987,0.7300182210135279,0.0003763771992708609
random_forest,unweighted,789,456,prev_1pct,0.1279614588076318,0.17472856415569346,0.17461916909782121,0.0001093950578722469
random_forest,unweighted,789,456,prev_50pct,0.0012925399879558,0.9544637613085927,0.9545412840868895,7.752277829686793e-05
random_forest,unweighted,789,789,natural,1.0,0.045732324254320285,0.0457323242543202,8.326672684688674e-17
random_forest,unweighted,789,789,prev_0.2581pct,0.5,0.0874646851658346,0.08752953553584429,6.485037000969474e-05
random_forest,unweighted,789,789,prev_1.2765pct,0.0999997901720798,0.3239776378020878,0.32422124473671354,0.00024360693462571748
random_forest,unweighted,789,789,prev_10pct,0.0116328598916028,0.8046764070563802,0.8042678577840913,0.00040854927228894944
random_forest,unweighted,789,789,prev_11.32pct,0.0100003986730482,0.8273542950319264,0.8273826059124129,2.8310880486492884e-05
random_forest,unweighted,789,789,prev_1pct,0.1279614588076318,0.272472781140109,0.27261945114212993,0.00014667000202095437
random_forest,unweighted,789,789,prev_50pct,0.0012925399879558,0.9737376909507067,0.9736974383820787,4.025256862805193e-05
random_forest,weighted,42,42,natural,1.0,0.027742780829511666,0.0277427808295116,6.591949208711867e-17
random_forest,weighted,42,42,prev_0.2581pct,0.5,0.0539877902272783,0.053976137085799965,1.1653141478336349e-05
random_forest,weighted,42,42,prev_1.2765pct,0.0999997901720798,0.22199854770580277,0.22200912791212699,1.0580206324217745e-05
random_forest,weighted,42,42,prev_10pct,0.0116328598916028,0.710389541084486,0.7098063629583826,0.000583178126103423
random_forest,weighted,42,42,prev_11.32pct,0.0100003986730482,0.7404839824348908,0.7403416311296428,0.00014235130524797857
random_forest,weighted,42,42,prev_1pct,0.1279614588076318,0.1823332831109977,0.1823078360427495,2.5447068248196647e-05
random_forest,weighted,42,42,prev_50pct,0.0012925399879558,0.9566653571967856,0.9561489578818728,0.0005163993149127633
random_forest,weighted,42,123,natural,1.0,0.03292690287921772,0.0329269028792177,2.0816681711721685e-17
random_forest,weighted,42,123,prev_0.2581pct,0.5,0.063754565376187,0.0637770557080861,2.249033189910543e-05
random_forest,weighted,42,123,prev_1.2765pct,0.0999997901720798,0.25399895415129187,0.2543380500076891,0.0003390958563972424
random_forest,weighted,42,123,prev_10pct,0.0116328598916028,0.7453449775719356,0.7457287725449829,0.00038379497304730226
random_forest,weighted,42,123,prev_11.32pct,0.0100003986730482,0.7729679301004435,0.7728932187445305,7.471135591297084e-05
random_forest,weighted,42,123,prev_1pct,0.1279614588076318,0.21016055897618405,0.2103646632727797,0.00020410429659564744
random_forest,weighted,42,123,prev_50pct,0.0012925399879558,0.9634261371941157,0.9639494876473684,0.0005233504532526911
random_forest,weighted,42,456,natural,1.0,0.02065724210956512,0.0206572421095651,2.0816681711721685e-17
random_forest,weighted,42,456,prev_0.2581pct,0.5,0.040478313888939445,0.04047571604078187,2.597848157571969e-06
random_forest,weighted,42,456,prev_1.2765pct,0.0999997901720798,0.1741884940019203,0.17396647872045545,0.0002220152814648435
random_forest,weighted,42,456,prev_10pct,0.0116328598916028,0.6445357732812159,0.6450610773386495,0.0005253040574335621
random_forest,weighted,42,456,prev_11.32pct,0.0100003986730482,0.6783751378135326,0.6791078439127106,0.000732706099177971
random_forest,weighted,42,456,prev_1pct,0.1279614588076318,0.1415118324274379,0.14135338660382687,0.00015844582361101978
random_forest,weighted,42,456,prev_50pct,0.0012925399879558,0.9422599573891304,0.9429749242880824,0.0007149668989520075
random_forest,weighted,42,789,natural,1.0,0.03135440760729889,0.0313544076072988,9.020562075079397e-17
random_forest,weighted,42,789,prev_0.2581pct,0.5,0.06080239222526788,0.060794465037641084,7.927187626793897e-06
random_forest,weighted,42,789,prev_1.2765pct,0.0999997901720798,0.24453837119878824,0.24452553300582758,1.2838192960662465e-05
random_forest,weighted,42,789,prev_10pct,0.0116328598916028,0.7356299708072889,0.7351720828743873,0.0004578879329015795
random_forest,weighted,42,789,prev_11.32pct,0.0100003986730482,0.7639730230766762,0.763156786734804,0.0008162363418722229
random_forest,weighted,42,789,prev_1pct,0.1279614588076318,0.2018909108515667,0.20187789338591475,1.3017465651965487e-05
random_forest,weighted,42,789,prev_50pct,0.0012925399879558,0.9616022509440507,0.9620127717139559,0.00041052076990522046
random_forest,weighted,123,42,natural,1.0,0.03924217111577152,0.0392421711157715,1.3877787807814457e-17
random_forest,weighted,123,42,prev_0.2581pct,0.5,0.07552074426240722,0.07551672077534578,4.023487061438624e-06
random_forest,weighted,123,42,prev_1.2765pct,0.0999997901720798,0.29000016935517836,0.2895193132464119,0.0004808561087664698
random_forest,weighted,123,42,prev_10pct,0.0116328598916028,0.7783283111008955,0.7783927285142548,6.441741335927453e-05
random_forest,weighted,123,42,prev_11.32pct,0.0100003986730482,0.8033175993883214,0.8028533253077687,0.0004642740805527179
random_forest,weighted,123,42,prev_1pct,0.1279614588076318,0.24196357278586036,0.2415958558707893,0.00036771691507106463
random_forest,weighted,123,42,prev_50pct,0.0012925399879558,0.969325702768446,0.969270944905602,5.475786284403483e-05
random_forest,weighted,123,123,natural,1.0,0.027916399031572708,0.0279163990315727,6.938893903907228e-18
random_forest,weighted,123,123,prev_0.2581pct,0.5,0.054316477600461446,0.054301759312306144,1.4718288155302073e-05
random_forest,weighted,123,123,prev_1.2765pct,0.0999997901720798,0.22310887736057358,0.22293836006389536,0.0001705172966782187
random_forest,weighted,123,123,prev_10pct,0.0116328598916028,0.7117080126788629,0.7123915973468417,0.0006835846679787982
random_forest,weighted,123,123,prev_11.32pct,0.0100003986730482,0.7417152602740305,0.7426482459473811,0.0009329856733506503
random_forest,weighted,123,123,prev_1pct,0.1279614588076318,0.1832919647889205,0.18315449881225235,0.00013746597666813853
random_forest,weighted,123,123,prev_50pct,0.0012925399879558,0.9569306163332135,0.9571291625916032,0.00019854625838966466
random_forest,weighted,123,456,natural,1.0,0.027251934400700763,0.0272519344007007,6.245004513516506e-17
random_forest,weighted,123,456,prev_0.2581pct,0.5,0.05305793737268464,0.05306194882397405,4.01145128941377e-06
random_forest,weighted,123,456,prev_1.2765pct,0.0999997901720798,0.2188443932502878,0.21920515897919488,0.00036076572890708647
random_forest,weighted,123,456,prev_10pct,0.0116328598916028,0.7065985383235291,0.7066409622473034,4.242392377429294e-05
random_forest,weighted,123,456,prev_11.32pct,0.0100003986730482,0.7369410404942356,0.7370955135333354,0.00015447303909976728
random_forest,weighted,123,456,prev_1pct,0.1279614588076318,0.17961258590966384,0.17980772906190576,0.00019514315224192225
random_forest,weighted,123,456,prev_50pct,0.0012925399879558,0.955897971173094,0.9551839883427832,0.0007139828303108775
random_forest,weighted,123,789,natural,1.0,0.023321699856292344,0.0233216998562923,4.5102810375396984e-17
random_forest,weighted,123,789,prev_0.2581pct,0.5,0.04558038759378887,0.04558718621893783,6.798625148955739e-06
random_forest,weighted,123,789,prev_1.2765pct,0.0999997901720798,0.1927583269728434,0.19286364879250717,0.00010532181966377285
random_forest,weighted,123,789,prev_10pct,0.0116328598916028,0.6724194532443931,0.6726801398557738,0.0002606866113806783
random_forest,weighted,123,789,prev_11.32pct,0.0100003986730482,0.7048200280758421,0.7054577173053582,0.0006376892295161252
random_forest,weighted,123,789,prev_1pct,0.1279614588076318,0.1572614699959035,0.15735674735476393,9.527735886041833e-05
random_forest,weighted,123,789,prev_50pct,0.0012925399879558,0.9486499004032961,0.9489836190180734,0.0003337186147772675
random_forest,weighted,456,42,natural,1.0,0.023233038839806635,0.0232330388398066,3.469446951953614e-17
random_forest,weighted,456,42,prev_0.2581pct,0.5,0.04541104119575621,0.04540100582591244,1.003536984377218e-05
random_forest,weighted,456,42,prev_1.2765pct,0.0999997901720798,0.19215225498982397,0.19218137405332703,2.911906350305804e-05
random_forest,weighted,456,42,prev_10pct,0.0116328598916028,0.6715598896732494,0.6730976259528468,0.0015377362795974125
random_forest,weighted,456,42,prev_11.32pct,0.0100003986730482,0.7040080586685393,0.7056665496546402,0.0016584909861008246
random_forest,weighted,456,42,prev_1pct,0.1279614588076318,0.15674533580926367,0.15687478323916815,0.00012944742990447788
random_forest,weighted,456,42,prev_50pct,0.0012925399879558,0.9484596019419422,0.9493457715893497,0.0008861696474075087
random_forest,weighted,456,123,natural,1.0,0.038594267201915625,0.0385942672019156,2.7755575615628914e-17
random_forest,weighted,456,123,prev_0.2581pct,0.5,0.07432020071879027,0.07432228911187465,2.088393084381801e-06
random_forest,weighted,456,123,prev_1.2765pct,0.0999997901720798,0.2864465111526828,0.2867514252508397,0.000304914098156861
random_forest,weighted,456,123,prev_10pct,0.0116328598916028,0.7753252234010741,0.7743085939092426,0.0010166294918315666
random_forest,weighted,456,123,prev_11.32pct,0.0100003986730482,0.8005663074160617,0.8001003867099531,0.00046592070610862457
random_forest,weighted,456,123,prev_1pct,0.1279614588076318,0.23880057192087853,0.23901385819764434,0.0002132862767658117
random_forest,weighted,456,123,prev_50pct,0.0012925399879558,0.9688064420001776,0.9692473091307738,0.00044086713059621196
random_forest,weighted,456,456,natural,1.0,0.028943522288339074,0.028943522288339,7.28583859910259e-17
random_forest,weighted,456,456,prev_0.2581pct,0.5,0.05625871908687381,0.056200497279722914,5.822180715089886e-05
random_forest,weighted,456,456,prev_1.2765pct,0.0999997901720798,0.22962125860170376,0.22930603321919818,0.00031522538250558507
random_forest,weighted,456,456,prev_10pct,0.0116328598916028,0.7192780310321082,0.7173416433141447,0.0019363877179634503
random_forest,weighted,456,456,prev_11.32pct,0.0100003986730482,0.7487754752258988,0.7465696661013905,0.0022058091245082956
random_forest,weighted,456,456,prev_1pct,0.1279614588076318,0.1889247507786355,0.18859283482391578,0.00033191595471970814
random_forest,weighted,456,456,prev_50pct,0.0012925399879558,0.9584375705262781,0.9580798371542582,0.0003577333720199416
random_forest,weighted,456,789,natural,1.0,0.03208133130200398,0.0320813313020039,8.326672684688674e-17
random_forest,weighted,456,789,prev_0.2581pct,0.5,0.062168223237857326,0.06215020809948393,1.8015138373392303e-05
random_forest,weighted,456,789,prev_1.2765pct,0.0999997901720798,0.248937578297327,0.24900062332106862,6.304502374163135e-05
random_forest,weighted,456,789,prev_10pct,0.0116328598916028,0.7402075648434252,0.7394292584489799,0.0007783063944453161
random_forest,weighted,456,789,prev_11.32pct,0.0100003986730482,0.7682144859766844,0.7680499436246023,0.00016454235208207546
random_forest,weighted,456,789,prev_1pct,0.1279614588076318,0.2057318310545624,0.2057155006704608,1.633038410159271e-05
random_forest,weighted,456,789,prev_50pct,0.0012925399879558,0.9624667470395418,0.9620915269285691,0.00037522011097268493
random_forest,weighted,789,42,natural,1.0,0.02393739772584232,0.0239373977258423,2.0816681711721685e-17
random_forest,weighted,789,42,prev_0.2581pct,0.5,0.04675558833773844,0.04677539699726348,1.980865952503491e-05
random_forest,weighted,789,42,prev_1.2765pct,0.0999997901720798,0.19694518384861254,0.19684178519872522,0.00010339864988731517
random_forest,weighted,789,42,prev_10pct,0.0116328598916028,0.6782708620427539,0.6783516879290911,8.082588633717691e-05
random_forest,weighted,789,42,prev_11.32pct,0.0100003986730482,0.7103419918378286,0.710229945381623,0.00011204645620566112
