experiment_id,cell_id,learner,csl_variant,config,level,feature_set,split,split_strategy,split_seed,model_seed,deterministic_in_model_seed,R_train,R_eval,threshold_rule,threshold_selected_on,train_prevalence,val_prevalence,test_prevalence,train_n_positive,train_n_negative,val_n_positive,val_n_negative,test_n_positive,test_n_negative,n_train,fit_seconds,git_sha,git_dirty,python_version,sklearn_version,xgboost_version,timestamp_utc,pr_auc,roc_auc,brier,threshold,tp,fp,fn,tn,precision,recall,f1,mcc,n_flagged,alert_rate,R,ner,total_risk,recall_at_100,precision_at_100,recall_at_500,precision_at_500,recall_at_1000,precision_at_1000,recall_at_5000,precision_at_5000
E3_multiseed_multisplit,decision_tree__rus__split42__model123,decision_tree,rus,G,data,no_origin_balance,test,stratified,42,123,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.030660100001114188,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T16:23:05+00:00,0.2740269250396951,0.9817603946639724,0.03943096464545665,0.6710526347160339,1110,33582,122,919580,0.03199584918713248,0.900974025974026,0.06179712726867832,0.16608823742924161,34692,0.03634976749644277,773.7010836478753,0.1342567853292221,127973.53220504076,0.040584415584415584,0.5,0.1672077922077922,0.412,0.2962662337662338,0.365,0.734577922077922,0.181
E3_multiseed_multisplit,decision_tree__rus__split42__model42,decision_tree,rus,G,data,no_origin_balance,test,stratified,42,42,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.033271699998294935,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T16:23:02+00:00,0.19354490422864157,0.9804804124171858,0.041389187260618174,0.5492957830429077,1103,39431,129,913731,0.027211723491389943,0.8952922077922078,0.052818081693243306,0.15204010342396096,40534,0.04247092919695639,773.7010836478753,0.1460747781079285,139238.4397905759,0.021915584415584416,0.27,0.049512987012987016,0.122,0.12824675324675325,0.158,0.7516233766233766,0.1852
E3_multiseed_multisplit,decision_tree__rus__split42__model456,decision_tree,rus,G,data,no_origin_balance,test,stratified,42,456,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.07113080000272021,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T16:23:08+00:00,0.2705240319715807,0.9808284597960304,0.041391111110261454,0.6323529481887817,1095,32124,137,921038,0.0329630633071435,0.8887987012987013,0.06356854663144756,0.16750944950814187,33219,0.03480637975511162,773.7010836478753,0.14490252502211173,138121.04845975892,0.040584415584415584,0.5,0.18181818181818182,0.448,0.32142857142857145,0.396,0.7435064935064936,0.1832
E3_multiseed_multisplit,decision_tree__rus__split42__model789,decision_tree,rus,G,data,no_origin_balance,test,stratified,42,789,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.07068580000122893,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T16:23:11+00:00,0.26624486781863643,0.9807019950438645,0.038134697766088126,0.5956284403800964,1091,32008,141,921154,0.03296172089791232,0.885551948051948,0.06355771751478256,0.16718864469553393,33099,0.0346806455195653,773.7010836478753,0.14802758289303336,141099.85279435042,0.03165584415584415,0.39,0.16558441558441558,0.408,0.32954545454545453,0.406,0.7410714285714286,0.1826
E3_multiseed_multisplit,decision_tree__rus__split456__model123,decision_tree,rus,G,data,no_origin_balance,test,stratified,456,123,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.028917100000398932,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T18:44:54+00:00,0.26614505020371365,0.9828479611313943,0.04045284392422509,0.5833333134651184,1121,41430,111,911732,0.026344856760123145,0.9099025974025974,0.051207089509627025,0.15073380270084744,42551,0.044584312139430884,773.7010836478753,0.1335615355344989,127310.82028491412,0.02922077922077922,0.36,0.1241883116883117,0.306,0.27435064935064934,0.338,0.7621753246753247,0.1878
E3_multiseed_multisplit,decision_tree__rus__split456__model42,decision_tree,rus,G,data,no_origin_balance,test,stratified,456,42,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.02560079999966547,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T18:44:51+00:00,0.2395107397222715,0.9832029198876728,0.04109126274806837,0.6736842393875122,1115,35255,117,917907,0.03065713500137476,0.9050324675324676,0.05930535609807989,0.1627917197299731,36370,0.03810795122349889,773.7010836478753,0.13195348483773112,125778.02678680138,0.032467532467532464,0.4,0.12905844155844157,0.318,0.25405844155844154,0.313,0.7613636363636364,0.1876
E3_multiseed_multisplit,decision_tree__rus__split456__model456,decision_tree,rus,G,data,no_origin_balance,test,stratified,456,456,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.025827099998423364,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T18:44:57+00:00,0.2657576806920043,0.9829667131746619,0.040604163118347296,0.46236559748649597,1142,60327,90,892835,0.018578470448518767,0.926948051948052,0.036426851246391605,0.12632643739719648,61469,0.06440631437330914,773.7010836478753,0.1363408871708525,129960.09752830876,0.03409090909090909,0.42,0.14042207792207792,0.346,0.31737012987012986,0.391,0.7832792207792207,0.193
E3_multiseed_multisplit,decision_tree__rus__split456__model789,decision_tree,rus,G,data,no_origin_balance,test,stratified,456,789,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.0667327999981353,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T18:45:00+00:00,0.17759737162290906,0.9811399725062748,0.045540788595064184,0.5333333611488342,1120,50885,112,902277,0.02153639073166042,0.9090909090909091,0.04207599977459286,0.1353610019449498,52005,0.054490074329888914,773.7010836478753,0.14429244607453012,137539.521368562,0.028409090909090908,0.35,0.07873376623376624,0.194,0.17532467532467533,0.216,0.7248376623376623,0.1786
E3_multiseed_multisplit,decision_tree__rus__split789__model123,decision_tree,rus,G,data,no_origin_balance,test,stratified,789,123,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.0332830000006652,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T19:59:03+00:00,0.2809157731146192,0.9835555994052005,0.04015193486393859,0.5409836173057556,1126,39479,106,913683,0.027730575052333457,0.913961038961039,0.05382795133494275,0.15522524812566177,40605,0.04254532195298797,773.7010836478753,0.12745630364633795,121491.31486667476,0.030032467532467532,0.37,0.1599025974025974,0.394,0.31006493506493504,0.382,0.7784090909090909,0.1918
E3_multiseed_multisplit,decision_tree__rus__split789__model42,decision_tree,rus,G,data,no_origin_balance,test,stratified,789,42,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.03232980000029784,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T19:59:00+00:00,0.22913149885106254,0.9840242918770953,0.04103196670644023,0.6629213690757751,1134,37556,98,915606,0.02930989919875937,0.9204545454545454,0.05681078102299484,0.16040350598370354,38690,0.04053881311072786,773.7010836478753,0.11894538156900245,113378.70619749176,0.016233766233766232,0.2,0.05113636363636364,0.126,0.1534090909090909,0.189,0.7767857142857143,0.1914
E3_multiseed_multisplit,decision_tree__rus__split789__model456,decision_tree,rus,G,data,no_origin_balance,test,stratified,789,456,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.03580850000071223,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T19:59:07+00:00,0.18991066852251645,0.9826061157188173,0.044836687335257794,0.5789473652839661,1121,38699,111,914463,0.028151682571572075,0.9099025974025974,0.05461366072298548,0.1560987090412179,39820,0.04172281049545575,773.7010836478753,0.13069644871211875,124579.82028491412,0.01461038961038961,0.18,0.03814935064935065,0.094,0.09983766233766234,0.123,0.7597402597402597,0.1872
E3_multiseed_multisplit,decision_tree__rus__split789__model789,decision_tree,rus,G,data,no_origin_balance,test,stratified,789,789,False,773.7010836478753,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,11498,0.11505590000160737,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T19:59:14+00:00,0.21392415243672175,0.9835850770771526,0.03952082408496023,0.6413043737411499,1111,29070,121,924092,0.03681123885888473,0.9017857142857143,0.07073504600006367,0.17877105848909355,30181,0.03162320802519714,773.7010836478753,0.12871156653691157,122687.83112139288,0.030032467532467532,0.37,0.10551948051948051,0.26,0.2353896103896104,0.29,0.7824675324675324,0.1928
E3_multiseed_multisplit,decision_tree__unweighted__split123__model123,decision_tree,unweighted,C,decision,no_origin_balance,test,stratified,123,123,False,1.0,773.7010836478753,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,60.5854345000007,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-27T17:24:22+00:00,0.7674547839989712,0.9190146690528644,0.0003869289221755781,0.015106117352843285,1012,4339,220,948823,0.18912352831246496,0.8214285714285714,0.3074586054990126,0.3928118840773513,5351,0.005606699120069909,773.7010836478753,0.18312346508637087,174553.23840253253,0.08116883116883117,1.0,0.4042207792207792,0.996,0.7280844155844156,0.897,0.8181818181818182,0.2016
